,State,Customer Lifetime Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
6571,1,11638.89947,1,0,0,5,1,25370.0,0,2,102.0,10.0,77.0,0.0,2.0,3,8,4,0,489.6,2,3
6572,0,14050.17358,0,0,2,2,2,0.0,0,2,73.0,8.0,71.0,1.0,2.0,3,7,1,0,350.4,4,1
6573,2,2379.825871,0,0,4,1,2,69202.0,0,1,61.0,33.0,12.0,0.0,1.0,2,4,3,4,292.8,5,1
6574,0,5460.373249,0,0,2,1,1,31530.0,0,2,69.0,24.0,47.0,1.0,3.0,2,2,4,0,331.2,5,0
6575,1,6269.592055,0,1,0,1,1,61040.0,0,2,78.0,21.0,9.0,0.0,9.0,2,2,3,4,391.942636,5,0
6576,2,8709.847614,0,0,3,1,1,85185.0,1,2,107.0,26.0,91.0,0.0,5.0,3,8,4,2,166.502804,3,1
6577,4,5024.777578,0,0,2,1,1,78772.0,1,2,62.0,9.0,47.0,0.0,8.0,2,2,3,0,86.27454499999999,4,1
6578,1,12515.18061,0,0,0,2,2,0.0,0,1,63.0,35.0,15.0,0.0,2.0,1,9,2,0,577.5754900000001,5,0
6579,0,22325.82746,0,0,2,1,2,99241.0,1,1,70.0,22.0,27.0,0.0,2.0,3,8,3,0,48.304125,4,3
6580,2,3059.0563230000002,0,1,3,2,1,0.0,1,2,83.0,29.0,52.0,0.0,1.0,2,4,1,2,197.498882,5,0
6581,4,6698.974274,0,0,0,4,1,21114.0,0,1,180.0,7.0,59.0,0.0,1.0,2,2,4,3,864.0,6,0
6582,4,5479.555081,1,0,2,1,2,56005.0,0,2,68.0,31.0,30.0,1.0,3.0,3,7,4,0,326.4,4,1
6583,0,2472.469209,1,0,0,1,1,63860.0,2,2,62.0,26.0,81.0,0.0,1.0,2,2,3,2,208.598246,4,0
6584,2,58207.12842000001,0,1,4,4,2,29295.0,0,2,219.0,25.0,50.0,0.0,2.0,2,2,4,2,1328.839129,1,3
6585,2,3430.3169359999997,0,1,4,1,2,54339.0,1,2,86.0,10.0,52.0,0.0,1.0,2,2,2,2,10.478305,4,3
6586,1,2396.219292,1,0,3,2,1,0.0,0,2,66.0,6.0,71.0,2.0,1.0,3,7,3,3,433.160284,4,3
6587,4,5964.345179,0,0,0,1,1,98078.0,0,2,73.0,5.0,79.0,0.0,6.0,2,0,4,2,418.68940200000003,4,3
6588,2,2605.599527,0,0,0,1,2,20592.0,2,1,71.0,15.0,81.0,1.0,1.0,2,2,2,0,195.153339,5,0
6589,0,4758.19231,0,0,4,1,2,72805.0,0,2,62.0,13.0,34.0,4.0,3.0,3,8,3,0,365.46680499999997,4,0
6590,3,5154.0514920000005,0,1,4,1,1,55645.0,0,3,129.0,23.0,33.0,0.0,1.0,2,0,4,3,619.2,3,0
6591,1,2805.176489,0,0,4,1,2,98859.0,0,3,70.0,3.0,57.0,0.0,1.0,2,0,2,4,504.0,4,1
6592,0,4250.282624,1,0,4,2,1,0.0,0,1,61.0,17.0,1.0,1.0,7.0,3,8,4,2,292.8,4,1
6593,0,7247.736707999999,0,0,0,1,2,23541.0,1,2,62.0,12.0,38.0,0.0,2.0,2,2,3,2,98.92387099999999,5,0
6594,1,5008.789971,0,0,3,2,2,0.0,0,1,73.0,4.0,0.0,0.0,8.0,3,8,4,3,350.4,5,0
6595,2,5821.787383,0,0,3,1,1,60087.0,0,1,74.0,21.0,23.0,0.0,3.0,1,9,4,2,355.2,4,1
6596,2,18898.326530000002,0,1,0,2,2,0.0,0,1,132.0,23.0,33.0,0.0,2.0,2,0,4,2,1405.292809,3,0
6597,2,4756.913057,0,1,0,1,1,48938.0,0,3,121.0,23.0,20.0,0.0,1.0,2,4,4,3,580.8,3,3
6598,1,8083.917906000001,0,2,3,1,1,31506.0,0,2,102.0,23.0,50.0,0.0,8.0,2,0,4,4,601.074585,4,1
6599,1,7417.406267,0,0,3,1,2,67454.0,0,2,185.0,3.0,71.0,0.0,1.0,2,0,3,2,1332.0,6,3
6600,4,2538.62632,1,0,3,3,2,18608.0,0,3,71.0,13.0,24.0,0.0,1.0,2,4,3,4,340.8,4,0
6601,3,2432.958093,0,0,1,1,1,28519.0,1,2,61.0,9.0,94.0,0.0,1.0,2,4,3,2,111.865326,4,0
6602,4,4170.6873479999995,1,0,2,1,1,29462.0,0,1,107.0,28.0,23.0,1.0,1.0,2,0,3,0,513.6,3,3
6603,0,2489.662064,0,0,4,2,2,0.0,0,1,74.0,3.0,64.0,0.0,1.0,3,8,3,0,532.8,4,1
6604,4,3758.9507340000005,0,1,3,1,1,58300.0,1,2,94.0,25.0,55.0,0.0,1.0,2,2,4,0,24.048379999999998,4,0
6605,0,42389.00791,0,1,0,1,2,82554.0,1,2,132.0,6.0,15.0,0.0,2.0,2,0,4,0,154.749492,2,0
6606,1,29830.38714,0,0,4,2,1,0.0,0,3,102.0,10.0,85.0,0.0,2.0,2,2,3,2,489.6,2,0
6607,1,26134.90739,0,0,0,2,2,0.0,0,3,111.0,1.0,72.0,0.0,2.0,2,4,4,0,673.262794,2,1
6608,2,2453.570794,1,0,3,5,2,29735.0,0,1,69.0,3.0,92.0,0.0,1.0,2,2,4,2,331.2,4,0
6609,2,2855.925747,0,0,3,1,1,50738.0,0,3,71.0,11.0,48.0,0.0,1.0,2,0,1,2,344.470631,4,3
6610,0,5771.610372,0,0,4,1,1,65709.0,1,3,72.0,33.0,77.0,0.0,3.0,3,8,4,4,12.945127000000001,4,0
6611,1,8098.5111099999995,0,1,0,2,2,0.0,0,1,123.0,22.0,25.0,0.0,6.0,2,2,4,3,885.6,3,0
6612,2,3432.9610740000003,0,1,4,2,2,0.0,0,2,95.0,16.0,28.0,0.0,1.0,2,4,2,2,456.0,4,0
6613,2,9408.343519,0,1,3,2,1,0.0,0,1,85.0,11.0,27.0,0.0,2.0,3,3,4,2,408.0,4,0
6614,1,5595.971364999999,0,0,3,3,1,19651.0,0,2,72.0,3.0,68.0,0.0,5.0,2,0,3,4,345.6,5,1
6615,3,7260.833833,0,0,4,2,2,0.0,0,1,72.0,18.0,25.0,0.0,2.0,2,4,2,4,744.026708,4,1
6616,2,13438.04189,0,0,0,1,1,69693.0,0,2,112.0,34.0,62.0,1.0,2.0,1,5,4,0,537.6,2,1
6617,2,7324.285428,0,0,4,2,1,0.0,0,1,104.0,10.0,74.0,0.0,7.0,1,6,3,0,1114.092784,3,1
6618,1,2357.801509,0,0,0,2,1,0.0,2,2,65.0,5.0,59.0,1.0,1.0,2,2,3,4,294.502382,4,0
6619,2,2671.295549,0,0,0,1,1,45525.0,0,2,66.0,1.0,41.0,0.0,1.0,2,4,2,2,316.8,5,1
6620,0,2938.814981,0,0,3,1,1,96765.0,2,2,72.0,28.0,61.0,0.0,1.0,2,2,1,3,216.01091,5,0
6621,0,4911.002585,0,0,0,1,2,32903.0,1,2,64.0,4.0,41.0,3.0,3.0,2,2,1,4,98.33116,4,0
6622,1,5498.940679,1,0,0,5,2,22520.0,0,2,73.0,17.0,64.0,0.0,3.0,3,8,4,0,350.4,4,0
6623,1,4757.242856,0,2,4,1,1,67486.0,2,2,118.0,3.0,26.0,0.0,1.0,2,2,1,0,529.493769,5,3
6624,4,2926.886293,0,0,0,1,1,92381.0,2,2,72.0,24.0,27.0,0.0,1.0,1,5,3,3,234.77474700000002,4,0
6625,1,8509.850887,1,0,2,4,2,26057.0,0,3,74.0,3.0,63.0,0.0,2.0,2,4,4,3,523.8888450000001,4,1
6626,0,9928.986031999999,0,1,1,1,1,75716.0,1,1,247.0,2.0,32.0,0.0,1.0,2,2,4,0,562.088587,6,0
6627,1,10089.79095,0,1,4,1,1,63657.0,0,1,128.0,1.0,26.0,0.0,7.0,3,8,2,2,614.4,2,0
6628,2,5073.282126,1,1,1,1,2,57709.0,0,2,125.0,10.0,26.0,0.0,1.0,2,2,3,0,600.0,3,0
6629,0,16301.9676,1,1,2,3,1,19614.0,0,2,85.0,21.0,32.0,0.0,2.0,2,4,3,2,574.024018,5,0
6630,1,3360.269641,0,1,4,1,2,75216.0,1,2,84.0,23.0,39.0,1.0,1.0,3,8,2,2,65.80332800000001,4,0
6631,4,7907.133287999999,0,0,0,1,2,24666.0,1,2,101.0,32.0,51.0,0.0,3.0,2,4,1,0,151.835574,2,0
6632,4,28328.465480000003,0,0,4,5,1,20799.0,2,1,111.0,20.0,28.0,0.0,2.0,2,2,1,3,388.995233,2,0
6633,1,4467.705159,0,0,0,2,2,0.0,0,1,64.0,10.0,34.0,0.0,4.0,3,8,1,3,307.2,4,0
6634,0,9035.671134,1,2,4,1,1,34337.0,0,2,113.0,20.0,44.0,0.0,9.0,2,2,3,4,542.4,4,3
6635,0,5364.469352,0,1,3,1,2,53562.0,2,2,135.0,24.0,35.0,0.0,1.0,2,2,4,0,589.628918,3,0
6636,4,2706.606128,0,0,0,5,1,22664.0,0,3,73.0,0.0,8.0,0.0,1.0,2,4,2,2,350.4,5,1
6637,2,6167.854162,0,2,4,1,2,27289.0,0,2,158.0,4.0,78.0,2.0,1.0,2,2,3,2,758.4,2,0
6638,2,2476.046413,0,0,2,1,1,54831.0,1,2,61.0,7.0,45.0,0.0,1.0,2,2,1,2,136.2171,4,0
6639,1,3056.990764,0,1,4,1,1,78310.0,0,2,76.0,4.0,24.0,0.0,1.0,2,4,1,0,364.8,4,0
6640,1,5217.513287,1,0,3,1,1,39854.0,2,3,66.0,6.0,4.0,0.0,7.0,3,3,3,4,261.930545,5,0
6641,0,6744.1907519999995,0,1,4,2,2,0.0,0,2,90.0,3.0,74.0,0.0,4.0,2,2,4,0,547.912576,4,0
6642,2,15739.923669999998,0,1,2,1,1,48096.0,2,2,131.0,10.0,3.0,0.0,2.0,2,0,3,3,450.090267,2,0
6643,2,7153.671737000001,0,1,4,1,1,59522.0,0,2,89.0,0.0,8.0,0.0,3.0,3,3,3,4,427.2,4,1
6644,3,8263.482214,0,1,4,2,2,0.0,1,2,79.0,11.0,45.0,1.0,2.0,3,8,4,2,46.464625,5,3
6645,1,3142.739611,0,1,3,1,2,43285.0,2,1,83.0,35.0,77.0,0.0,1.0,3,8,3,4,265.742679,5,0
6646,1,2691.596929,0,0,0,1,2,33104.0,0,2,70.0,10.0,23.0,1.0,1.0,2,2,3,2,336.0,5,1
6647,2,2500.837384,0,0,0,1,2,56172.0,0,3,64.0,0.0,74.0,0.0,1.0,2,2,1,2,307.2,4,1
6648,0,3728.873486,0,1,2,1,2,83632.0,1,2,94.0,7.0,86.0,4.0,1.0,2,4,1,2,216.839496,4,0
6649,2,2937.165583,0,1,3,2,1,0.0,0,3,81.0,16.0,69.0,0.0,1.0,2,4,4,3,388.8,5,0
6650,1,10391.78109,0,1,3,1,2,81439.0,1,1,90.0,25.0,40.0,1.0,2.0,2,4,3,3,108.11885500000001,5,0
6651,1,2994.351694,0,0,0,1,1,55911.0,2,2,74.0,7.0,40.0,0.0,1.0,2,0,4,4,187.93433100000001,4,0
6652,0,14203.6226,0,0,3,1,2,90456.0,1,2,71.0,26.0,40.0,0.0,2.0,2,2,2,2,165.057816,4,0
6653,2,4490.549093,0,0,3,2,1,0.0,2,1,64.0,13.0,11.0,0.0,3.0,2,4,4,2,254.40462200000002,5,0
6654,3,10963.95723,1,2,4,1,2,55687.0,0,3,276.0,33.0,91.0,0.0,1.0,2,4,4,2,1324.8,1,0
6655,1,3508.569533,1,1,0,5,2,20978.0,0,2,98.0,19.0,96.0,1.0,1.0,2,2,3,0,1176.2788,4,1
6656,0,4942.873707,0,0,4,1,2,82093.0,2,3,62.0,17.0,3.0,0.0,3.0,2,4,3,0,266.932542,4,0
6657,2,6218.662593,0,2,4,1,2,51944.0,0,2,156.0,12.0,96.0,0.0,1.0,3,8,4,2,748.8,2,0
6658,4,6156.363979,0,1,0,1,2,78824.0,2,3,77.0,10.0,12.0,0.0,6.0,2,2,4,2,267.69940299999996,4,0
6659,1,21423.63723,1,0,3,2,2,0.0,0,2,65.0,9.0,31.0,0.0,2.0,1,9,3,2,312.0,5,0
6660,1,5926.729379,1,1,0,3,2,23091.0,0,2,96.0,28.0,90.0,5.0,5.0,2,0,4,2,460.8,4,0
6661,0,10295.46521,0,1,0,1,1,24723.0,0,2,129.0,20.0,0.0,0.0,5.0,3,7,4,0,619.2,2,0
6662,2,2710.811423,0,0,3,1,2,31998.0,0,2,69.0,31.0,70.0,0.0,1.0,3,8,1,0,331.2,4,1
6663,1,3363.004143,0,1,0,1,1,80138.0,2,2,83.0,3.0,33.0,0.0,1.0,2,2,2,0,209.427344,4,0
6664,1,3122.9841109999998,0,1,0,1,2,72916.0,0,1,80.0,25.0,72.0,0.0,1.0,2,2,3,4,384.0,5,0
6665,3,6220.765007,0,0,4,2,1,0.0,0,1,65.0,5.0,63.0,2.0,2.0,3,3,4,2,468.0,4,3
6666,1,3455.1718299999998,0,1,4,2,1,0.0,0,1,91.0,16.0,63.0,0.0,1.0,2,4,4,3,681.038959,4,1
6667,1,11855.13545,0,2,3,2,1,0.0,0,1,170.0,10.0,74.0,0.0,5.0,3,3,1,4,1227.491941,3,0
6668,1,7163.796624,0,1,3,1,2,44527.0,2,2,94.0,20.0,91.0,2.0,5.0,2,2,4,3,286.960016,4,3
6669,0,3157.551595,0,1,3,1,2,46655.0,2,1,82.0,27.0,20.0,0.0,1.0,2,4,4,2,336.892624,4,0
6670,1,8336.08382,0,0,3,2,2,0.0,0,1,67.0,10.0,50.0,2.0,2.0,2,2,1,2,445.265108,5,0
6671,2,5809.261551,0,0,4,1,1,26975.0,0,2,73.0,14.0,59.0,0.0,5.0,2,2,2,4,548.333667,5,1
6672,0,10016.28847,0,0,2,1,1,62900.0,1,2,62.0,3.0,12.0,0.0,2.0,2,4,3,2,83.897335,5,0
6673,1,4914.731004,0,0,3,4,1,14232.0,0,2,64.0,13.0,1.0,0.0,5.0,2,2,2,2,307.2,4,1
6674,3,2750.540853,0,0,3,1,1,34200.0,1,3,70.0,27.0,15.0,0.0,1.0,3,8,1,2,167.295936,4,0
6675,1,5677.309793,0,1,3,2,1,0.0,0,2,77.0,13.0,57.0,0.0,9.0,2,0,1,4,369.6,4,0
6676,1,2393.1169,0,0,0,5,2,22981.0,1,1,69.0,30.0,8.0,0.0,1.0,2,4,3,3,16.80116,4,3
6677,0,8126.766397,0,0,0,4,1,14616.0,0,2,107.0,22.0,73.0,0.0,3.0,2,2,4,2,513.6,3,0
6678,1,2774.799523,0,0,2,2,1,0.0,0,3,74.0,4.0,30.0,0.0,1.0,2,2,3,0,355.2,4,0
6679,0,4300.901435,0,2,4,1,1,88590.0,1,2,107.0,0.0,57.0,0.0,1.0,2,4,1,0,41.721538,5,0
6680,3,5221.14469,0,0,4,1,1,60445.0,2,2,65.0,8.0,53.0,0.0,8.0,2,0,3,0,279.45035099999996,4,0
6681,4,12383.5306,0,0,4,1,1,40602.0,2,1,105.0,14.0,84.0,0.0,2.0,2,2,3,0,459.895876,2,0
6682,0,7680.748159000001,0,0,0,1,1,66795.0,2,2,64.0,14.0,71.0,0.0,2.0,2,2,1,4,238.032027,4,0
6683,0,4014.4531130000005,1,1,1,1,1,37384.0,0,2,99.0,9.0,17.0,0.0,1.0,2,2,3,2,475.2,4,0
6684,2,4250.282624,1,0,4,2,1,0.0,0,1,61.0,17.0,1.0,1.0,7.0,2,2,4,2,292.8,4,1
6685,2,4624.557568,0,0,2,1,1,28264.0,2,3,61.0,22.0,12.0,4.0,6.0,3,3,4,2,167.889924,4,0
6686,2,27789.69235,1,1,3,1,1,33806.0,2,3,89.0,32.0,59.0,0.0,2.0,1,9,3,4,395.729716,4,0
6687,1,7345.897176,0,1,4,1,2,79980.0,0,2,91.0,22.0,75.0,0.0,3.0,2,2,3,4,629.82071,5,0
6688,0,5323.8661170000005,0,1,4,1,1,64706.0,1,1,135.0,0.0,30.0,0.0,1.0,3,3,4,2,77.12969100000001,3,0
6689,4,4426.096934,0,0,0,1,1,29660.0,2,2,112.0,29.0,71.0,0.0,1.0,2,2,4,2,334.13394900000003,3,1
6690,0,6852.36423,0,1,3,1,1,26313.0,0,1,87.0,6.0,77.0,0.0,7.0,3,3,4,2,417.6,5,0
6691,0,3534.3378090000006,0,1,3,5,2,19861.0,0,2,93.0,27.0,21.0,0.0,1.0,3,7,3,2,446.4,4,0
6692,0,4349.30875,1,0,0,1,1,75648.0,1,2,108.0,28.0,10.0,0.0,1.0,2,4,3,0,112.66091599999999,3,3
6693,0,29676.813860000002,0,2,0,1,1,33992.0,0,1,194.0,15.0,46.0,1.0,2.0,2,2,4,3,931.2,3,0
6694,4,24238.66071,0,0,3,2,1,0.0,0,1,109.0,19.0,49.0,2.0,2.0,2,0,4,0,784.8,3,0
6695,1,11638.89947,1,0,0,5,1,25370.0,0,2,102.0,10.0,77.0,0.0,2.0,2,4,4,0,489.6,2,3
6696,2,13559.39395,0,0,0,1,2,98036.0,0,2,113.0,18.0,92.0,0.0,2.0,2,4,3,2,662.444819,3,0
6697,1,4282.9479710000005,1,0,0,1,1,40864.0,1,2,109.0,16.0,70.0,1.0,1.0,2,2,4,2,166.937747,3,0
6698,1,9144.856285,0,0,3,1,1,21150.0,0,2,116.0,8.0,1.0,0.0,4.0,2,2,2,0,833.417104,3,0
6699,1,7434.270631,0,0,0,1,1,49057.0,1,1,63.0,16.0,52.0,0.0,2.0,2,2,3,3,29.618152000000002,5,0
6700,1,6159.011684,0,1,4,1,1,97658.0,0,2,76.0,7.0,82.0,1.0,3.0,2,2,4,3,364.8,4,0
6701,1,3883.3980530000003,0,0,3,2,2,0.0,0,2,109.0,10.0,70.0,0.0,1.0,2,0,4,2,765.906271,3,0
6702,0,10622.51656,0,0,3,1,1,25634.0,1,2,67.0,12.0,53.0,0.0,2.0,2,4,2,3,144.728404,4,0
6703,1,5257.2414850000005,0,0,4,1,2,56154.0,0,1,67.0,6.0,26.0,0.0,4.0,2,2,1,4,386.16067400000003,5,1
6704,2,4881.394894,0,0,3,1,2,90892.0,1,2,61.0,1.0,31.0,0.0,6.0,2,4,3,0,102.322529,5,0
6705,4,13197.92893,1,0,0,2,1,0.0,0,1,68.0,19.0,2.0,3.0,2.0,2,4,4,2,326.4,4,3
6706,0,5334.183231,0,0,1,1,2,72960.0,1,1,68.0,11.0,17.0,1.0,5.0,2,4,4,0,143.53582600000001,4,0
6707,1,4965.491316,0,0,4,2,1,0.0,0,1,73.0,4.0,71.0,1.0,8.0,2,2,1,3,525.6,5,1
6708,0,5470.060561,1,1,3,1,1,54507.0,0,2,138.0,20.0,11.0,0.0,1.0,3,3,3,2,702.990032,3,0
6709,2,3713.790822,0,1,0,1,1,81190.0,2,2,92.0,9.0,87.0,0.0,1.0,3,8,3,4,356.563616,5,1
6710,0,2894.583582,0,0,0,1,1,28204.0,0,2,73.0,6.0,12.0,0.0,1.0,2,2,3,0,486.987555,4,0
6711,0,1940.981221,0,0,4,2,2,0.0,0,1,66.0,5.0,40.0,3.0,1.0,2,2,1,3,475.2,5,3
6712,1,2647.204207,0,0,2,1,1,26441.0,2,2,66.0,32.0,20.0,0.0,1.0,3,7,4,2,210.64177599999996,5,0
6713,0,5461.967787,0,0,3,1,1,42650.0,1,2,69.0,10.0,92.0,0.0,5.0,2,0,1,2,35.565605,4,0
6714,3,2661.82351,0,0,4,1,2,29195.0,0,3,68.0,2.0,46.0,0.0,1.0,2,4,3,2,448.181396,5,1
6715,2,2397.036098,1,0,4,3,1,22283.0,0,3,65.0,16.0,93.0,0.0,1.0,1,9,4,0,572.072106,4,0
6716,2,4567.874448,0,0,0,4,2,15383.0,0,2,61.0,10.0,36.0,0.0,4.0,3,8,2,4,292.8,5,0
6717,1,5534.569714,0,0,3,4,2,16101.0,0,3,74.0,16.0,10.0,0.0,3.0,2,4,1,3,437.608909,4,1
6718,0,6057.07208,1,1,3,3,2,27681.0,0,2,83.0,13.0,62.0,0.0,9.0,2,2,3,2,398.4,5,0
6719,2,10656.88195,1,1,3,1,1,72540.0,0,2,88.0,7.0,3.0,0.0,2.0,2,2,3,3,631.743039,5,0
6720,3,13798.47871,0,0,3,1,1,42780.0,0,1,181.0,11.0,43.0,2.0,5.0,2,2,4,3,868.8,1,0
6721,3,18060.47947,0,0,3,1,1,57882.0,0,1,115.0,1.0,61.0,0.0,2.0,3,8,4,4,552.0,3,0
6722,4,2690.477161,0,0,0,1,1,60060.0,2,2,67.0,24.0,12.0,0.0,1.0,2,2,2,4,320.629479,4,0
6723,1,7409.083968999999,0,1,0,1,2,61160.0,2,1,96.0,2.0,71.0,0.0,3.0,3,3,4,0,354.530239,5,1
6724,0,4991.535369,0,0,0,1,1,93416.0,2,2,62.0,5.0,16.0,0.0,6.0,2,0,3,3,246.24905099999998,5,0
6725,2,4434.028141,0,2,0,1,1,83220.0,0,2,110.0,9.0,42.0,0.0,1.0,2,0,1,2,528.0,4,0
6726,0,14748.92373,0,1,4,1,2,31226.0,0,2,93.0,31.0,68.0,0.0,2.0,2,4,4,2,446.4,4,0
6727,1,4916.373221,0,1,4,1,1,66982.0,0,2,121.0,12.0,13.0,0.0,1.0,3,8,3,2,871.2,3,0
6728,0,12495.73971,0,0,3,2,2,0.0,0,1,61.0,32.0,85.0,0.0,2.0,3,8,1,2,292.8,5,0
6729,4,12877.7765,0,2,3,2,2,0.0,0,2,117.0,8.0,89.0,0.0,2.0,2,0,3,2,561.6,4,0
6730,3,6775.924167,0,1,1,1,2,27354.0,0,2,86.0,2.0,13.0,1.0,7.0,2,2,2,0,412.8,5,0
6731,3,7540.9114739999995,0,1,1,1,2,61726.0,0,2,96.0,33.0,30.0,2.0,4.0,2,2,3,2,689.507724,5,0
6732,2,5989.773931000001,1,2,0,1,2,66839.0,0,1,154.0,33.0,24.0,0.0,1.0,2,2,3,0,739.2,2,0
6733,1,9171.000967,0,1,0,1,2,60433.0,0,2,77.0,0.0,64.0,0.0,2.0,2,0,3,0,369.6,4,0
6734,1,21528.56723,0,1,3,4,2,11538.0,0,2,82.0,35.0,22.0,0.0,2.0,3,8,1,3,393.6,4,0
6735,4,2675.569927,0,0,4,1,2,67837.0,0,2,69.0,19.0,17.0,4.0,1.0,2,2,3,2,430.477436,4,0
6736,1,9246.223462,0,0,3,1,1,40032.0,0,2,118.0,1.0,50.0,2.0,7.0,2,2,4,4,717.763724,3,0
6737,3,4860.580033,0,0,2,1,2,41126.0,2,3,61.0,28.0,89.0,0.0,8.0,3,3,1,3,199.281404,4,0
6738,1,2471.145145,0,0,0,1,2,65176.0,0,2,62.0,24.0,32.0,0.0,1.0,2,2,3,0,297.6,4,0
6739,0,2760.954751,0,0,3,1,1,34717.0,0,2,70.0,7.0,33.0,2.0,1.0,1,5,4,4,336.0,4,0
6740,1,4270.034393999999,1,1,0,2,2,0.0,0,2,122.0,27.0,2.0,0.0,1.0,2,0,3,2,725.870693,3,0
6741,2,3136.082008,0,1,4,2,1,0.0,0,1,89.0,15.0,83.0,0.0,1.0,2,0,1,2,640.8,4,0
6742,1,7755.2097189999995,0,2,2,2,2,0.0,0,1,110.0,7.0,90.0,0.0,5.0,2,2,4,0,528.0,4,0
6743,3,4927.707574,0,0,3,2,1,0.0,1,2,67.0,29.0,40.0,0.0,9.0,2,0,4,0,132.443705,5,0
6744,0,6661.744145000001,0,1,3,2,2,0.0,0,2,95.0,6.0,99.0,0.0,5.0,2,2,2,2,456.0,4,0
6745,1,6529.911496,0,1,4,1,2,44379.0,0,2,83.0,10.0,12.0,1.0,8.0,1,9,3,3,398.4,4,0
6746,0,3293.2457059999997,0,1,0,2,1,0.0,0,1,94.0,3.0,40.0,0.0,1.0,3,7,1,3,676.8,4,3
6747,2,5154.764074000001,0,1,4,1,2,82730.0,2,2,127.0,13.0,31.0,0.0,1.0,3,8,3,0,442.521087,3,3
6748,3,5597.12496,1,1,4,1,1,37995.0,0,2,139.0,16.0,50.0,0.0,1.0,2,4,4,0,667.2,3,0
6749,1,20766.66918,0,0,3,2,1,0.0,0,1,73.0,9.0,28.0,2.0,2.0,2,2,1,3,350.4,5,0
6750,0,5423.1367549999995,0,0,1,1,1,85018.0,1,2,68.0,22.0,54.0,3.0,6.0,2,0,4,3,62.837764,4,3
6751,0,5553.3626890000005,0,1,3,2,2,0.0,0,1,89.0,1.0,84.0,1.0,4.0,2,2,4,2,640.8,5,0
6752,1,5504.1390329999995,1,0,3,2,1,0.0,0,2,73.0,18.0,45.0,0.0,5.0,3,7,4,3,350.4,4,0
6753,1,12663.99057,0,0,4,1,2,72109.0,0,2,105.0,31.0,34.0,0.0,2.0,2,2,3,4,504.0,2,0
6754,2,5548.031892,1,0,3,1,2,67798.0,0,3,69.0,1.0,78.0,0.0,9.0,2,0,4,2,331.2,4,0
6755,3,4389.9457090000005,0,0,4,2,1,0.0,0,3,118.0,10.0,69.0,1.0,1.0,2,2,4,0,670.6565509999999,3,0
6756,0,2604.84712,0,0,3,2,1,0.0,0,1,74.0,19.0,50.0,0.0,1.0,3,7,3,3,532.8,4,0
6757,0,2918.576189,0,0,0,1,2,80714.0,0,2,72.0,18.0,12.0,0.0,1.0,2,2,3,4,345.6,4,1
6758,1,2487.649473,0,0,4,1,2,38667.0,2,2,63.0,9.0,21.0,0.0,1.0,2,2,3,0,293.070538,4,0
6759,0,9082.833891,0,2,3,1,1,34430.0,1,3,117.0,16.0,51.0,0.0,8.0,2,2,4,0,232.87579399999998,4,0
6760,0,5557.934118,0,0,4,1,1,83576.0,0,2,69.0,35.0,72.0,0.0,5.0,2,2,1,4,331.2,5,0
6761,4,5107.163002,1,0,3,1,1,35625.0,2,2,65.0,10.0,56.0,1.0,3.0,2,2,3,2,288.572108,4,0
6762,3,5570.21583,0,1,0,1,1,85718.0,2,1,139.0,4.0,98.0,1.0,1.0,2,2,4,0,540.173933,2,0
6763,1,5595.389905,1,0,4,1,1,74454.0,0,1,71.0,25.0,29.0,0.0,3.0,2,2,3,3,340.8,4,0
6764,4,11243.90285,0,1,0,1,2,66146.0,2,1,96.0,2.0,38.0,0.0,2.0,2,2,2,3,250.69782400000003,5,0
6765,0,6113.869984,0,1,4,2,2,0.0,0,1,88.0,18.0,7.0,0.0,5.0,2,4,4,0,1034.7996150000001,4,0
6766,1,5271.372558,0,0,3,3,1,13215.0,0,2,74.0,30.0,17.0,1.0,3.0,3,8,4,0,443.772927,4,1
6767,0,2746.921502,0,0,4,1,2,62302.0,0,1,70.0,7.0,7.0,0.0,1.0,2,4,3,3,504.0,4,1
6768,4,4729.970205,0,1,4,2,1,0.0,0,2,124.0,13.0,31.0,0.0,1.0,3,7,3,4,630.85509,2,0
6769,0,8879.790017,1,0,4,1,1,52583.0,2,1,113.0,12.0,59.0,0.0,7.0,1,5,4,2,528.2008599999999,3,1
6770,2,3106.48254,0,1,3,4,2,22076.0,0,1,85.0,30.0,53.0,0.0,1.0,2,4,4,4,422.765363,4,0
6771,2,5860.1674299999995,0,0,3,1,2,94527.0,1,2,73.0,16.0,32.0,0.0,3.0,2,0,4,2,41.464402,4,0
6772,2,9035.671134,1,2,4,1,1,34337.0,0,2,113.0,20.0,44.0,0.0,9.0,2,0,3,4,542.4,4,3
6773,4,7256.5762349999995,0,2,2,1,1,29053.0,1,2,181.0,34.0,52.0,0.0,1.0,2,2,1,4,404.95431,2,1
6774,0,14428.86926,0,0,4,2,1,0.0,0,1,68.0,2.0,82.0,0.0,2.0,2,0,4,0,326.4,5,1
6775,0,2787.5014530000003,0,0,0,1,1,62506.0,0,2,69.0,3.0,90.0,0.0,1.0,2,0,4,0,331.2,5,3
